content	username
['sujud', 'syukur', 'trs', 'bayarin', 'tiket', 'coldplay', 'papi']	cheltudesea
['coldplay', 'coldplay']	sarmanda26
['coldplay', 'indonesia', 'ikutan', 'war', 'tiket', 'pesawat', 'hotel', 'tix']	cinnamongirlc
['coldplay', 'naif', 'bener', 'lha', 'alam', 'indonesia', 'salah', 'faktornya', 'permintaan', 'dunia']	ATM_GarisLunak
['liat', 'coldplay']	Dominance1ce
['iyaa', 'woi', 'dpt', 'optimis', 'coldplay', 'dpt']	Yeonji62
['coldplay', 'move']	ohwellowhell
['war', 'tiket', 'coldplay', 'fee', 'kecap', 'kuanter', 'sampe', 'tempatmu', 'deh']	honeytoast102
['aj', 'asu', 'coldplay']	vmscollect
['coldplay', 'taylor']	iantiawan
['liat', 'coldplay', 'liat']	almost_apricot
['jadiin', 'yaw']	kubisputih
['fix', 'konser', 'indonesia', 'nonton']	Box2boxID
['coldplay']	muthialatief
['hape', 'doi', 'muncul', 'notifikasi', 'nonton', 'coldplay', 'awww', 'romantis', 'bet', 'perhatian']	azramadhani
['kmn2', 'coldplay']	vinodii
['nutupin', 'kontol', 'cari', 'info', 'coldplay', 'muncul']	snstleo
['kon', 'pisan', 'su', 'bmth', 'ae', 'coldplay']	ariskyba
['jam', 'malam', 'open', 'slot', 'txt', 'jakarta', 'terusss', 'soon', 'open', 'early', 'bookslot', 'coldplay', 'lupa', 'follow', 'pokoknyaa', 'jamin', 'trusted']	luvbananapie
['nonton', 'coldplay', 'bikin', 'mati']	MolenDomba
['pencapaian', 'hebat', 'kelam', 'band', 'takeover', 'takkan', 'kuat', 'bertahan', 'berdekad', 'dekad']	azuansyakirin99
['coldplay']	SebutSajaAji
['hadir', 'jastip', 'war', 'tiket', 'coldplay', 'testi', 'tiket', 'konser', 'berhasil', 'secured', 'pinned', 'tweet']	moacartie
['mosh', 'kt', 'coldplay', 'nnt']	ayman_amirovic
['hadir', 'jastip', 'coldplay', 'testi', 'tiket', 'konser', 'berhasil', 'secured', 'pinned', 'tweet']	moacartie
['nderrrr', 'samaa', 'males', 'berdiri', 'coldplay', 'jabanin']	czthiswillbeend
['hadir', 'jastip', 'coldplay', 'testi', 'tiket', 'konser', 'berhasil', 'secured', 'pinned', 'tweet']	moacartie
['hadir', 'jastip', 'coldplay', 'testi', 'tiket', 'konser', 'berhasil', 'secured', 'pinned', 'tweet']	moacartie
['hadir', 'jastip', 'coldplay', 'testi', 'tiket', 'konser', 'berhasil', 'secured', 'pinned', 'tweet']	moacartie
['hadir', 'jastip', 'coldplay', 'testi', 'tiket', 'konser', 'berhasil', 'secured', 'pinned', 'tweet']	moacartie
['hadir', 'jastip', 'coldplay', 'testi', 'tiket', 'konser', 'berhasil', 'secured', 'pinned', 'tweet']	moacartie
['hadir', 'jastip', 'war', 'tiket', 'coldplay', 'testi', 'tiket', 'konser', 'berhasil', 'secured', 'pinned', 'tweet']	moacartie
['hadir', 'jastip', 'coldplay', 'testi', 'tiket', 'konser', 'berhasil', 'secured', 'pinned', 'tweet']	moacartie
['hadir', 'jastip', 'coldplay', 'testi', 'tiket', 'konser', 'berhasil', 'secured', 'pinned', 'tweet']	moacartie
['halo', 'buka', 'slot', 'coldplay', 'konfirmasi', 'resminya', 'proof', 'testi', 'bio', 'like', 'stay', 'tuned', 'info', 'slotnya', 'sistemnya', 'tnc', 'konser']	wartiketidofc
['euy', 'coldplay']	alifmulhaq
['manawi', 'aya', 'dana']	rijqaa
['plis', 'coldplay', 'kita2', 'uda', 'bertaun2', 'coldplay', 'live', 'indonesia']	chrystob3ryl
['syukuri', 'ye', 'nonton', 'coldplay']	ditnosaurs
['blm', 'coldplay', 'hoax']	nengapril___
['halo', 'open', 'early', 'jastip', 'coldplay', 'fee', 'dicicil', 'h1']	ditanyainkok
['coldplay', 'maunya', 'one', 'direction']	celixalexandra
['offcial', 'coldplay', 'duh', 'maaf', 'badut', 'denial']	intisarijeruk
['konsernya', 'cutinya', 'susah']	ibizabarz
['coldplay', 'opo', 'ae']	wandafath
['ehh', 'u', 'suka', 'coldplay']	yuvnjin_
['coldplay', 'din']	AdhiPace1
['bantu', 'jastip', 'tiket', 'coldplay']	djibrutbonbon
['bayar', 'muka', 'full', 'kena', 'tipu', 'tau', 'ae', 'lif', 'coldplay', 'dapet', 'war', 'tiket']	ramadhoniss
['hoki', 'ajaa', 'temen', 'diakalin', 'biar', 'dapet', 'war', 'tiket', 'war', 'tike', 'coldplay', 'josss', 'tiket', 'oper', 'yaah']	aliefngrh
['wae', 'coldplay', 'war', 'tiket']	novaldigr
['coldplay', 'mania']	rifelsgod
['makan', 'coldplay', 'ajh']	windandyan
['nikahan', 'coldplay']	isahrs_
['sampean', 'duitnya', 'beliin', 'tiket', 'coldplay']	aprakablue
['smtown', 'coldplay', 'wkwkkwkw', 'pasrah', 'pasrah', 'pasrah', 'nonton']	sunkistdust
['coldplay', 'lupa']	naufalfikrim
['tiket', 'coldplay', 'mampir', 'indo', 'coldplay', 'coldplayindonesia', 'coldplayjkt']	Rami___28
['yhh', 'tokyo', 'knp', 'indonesia', 'hri', 'yhh']	JJondarto
['suka', 'coldplay', 'sis', 'weeknd']	nthngprsnll
['ayo', 'kerja', 'keras', 'biar', 'nonton', 'coldplay']	hardiman6066
['ready', 'nonton', 'coldplay']	Firliinthesky
['biar', 'dapet', 'deket', 'coldplay', 'biar', 'hemat', 'tiket', 'pesawat']	momotaroROCK
['tiket', 'kpop', 'coldplay']	blackelsevesha
['bantuin', 'war', 'tiket', 'coldplay']	my_dreamhanguk
['fans', 'berat', 'coldplay', 'haha']	superjumanto7
['akun', 'resmi', 'coldplay', 'ditampilkan', 'jadwal', 'indo', 'berharap']	varshasalsaa
['mende']	arshadazme
['info']	adietz_Edogawa
['smtown', 'ambil', 'termahal', 'coldplay', 'ambil', 'termurah', 'okee']	firfiii
['maraneh', 'teu', 'kokodean', 'wae', 'maneh']	4mod_
['david', 'sukoharjo', 'mamat', 'coldplay', 'nasdem', 'brics', 'menteri', 'hukum']	patriawhura
['hi', 'buka', 'jasa', 'war', 'ticket', 'coldplay']	my_dreamhanguk
['official', 'coldplay', 'khh']	gopiffle
['war', 'tiket', 'coldplay', 'berharap', 'yodahlah', 'kesehatan', 'mental', 'kudu', 'samlekum', 'bhay']	hmmmapaaayaaaa
['ndapapa', 'nonton', 'coldplay', 'ku', 'jompo']	ulisisme
['coldplay', 'mantep']	valmorgensterns
['kmrn', 'dpt', 'war', 'coldplay', 'tau', 'warnya']	sizzlecymb
['level', 'coldplay']	acipanser
['bismillah', 'besbie', 'nov']	komolangma
['war', 'coldplay', 'dapet', 'tiket']	nlvasdyt
['trs', 'nonton', 'coldplay']	itbjeongwoo
['coldplay', 'konser']	gagituraiii
['cuitan', 'balasan', 'jokowi']	swargiloka
['coldplay', 'e', 'endonesia', 'iyo']	OBARAMA_
['bikin', 'mulessss', 'mules', 'mikir', 'coldplay', 'ketambahan', 'home']	ANurhalitzah
['wey', 'coldplay', 'beneran', 'november']	__springYOUN
['nyiapin', 'war', 'tiket', 'deh']	maukemekdi
['bantu', 'war', 'fee', 'around', 'announce', 'fee', 'coldplay', 'fix', 'dr', 'promotor', 'dp', 'bisaa', 'biar', 'dapet', 'slot', 'nnti', 'tiket', 'data', 'nanya2', 'proof']	dtinyz
['bantu', 'war', 'fee', 'around', 'announce', 'fee', 'coldplay', 'fix', 'dr', 'promotor', 'dp', 'bisaa', 'biar', 'dapet', 'slot', 'nnti', 'tiket', 'data', 'dirii', 'nanya2', 'proof']	dtinyz
['situs', 'informasi', 'carefull', 'indonesia', 'musimmusim', 'massa', 'voters']	swargiloka
['temenku', 'nonton', 'konser', 'nonton', 'coldplay']	u4iyeah
['abis', 'nonton', 'coldplay', 'liburan']	tyararecto
['bkn', 'krn', 'itunya', 'krn', 'abahku', 'lucu', 'aj', 'excited', 'coldplay']	weaupon
['coldplay', 'korupsinya', 'pekerja', 'dibawah', 'umur', 'perduli']	yrantidote
['berlanja', 'tiket', 'coldplay']	iwannazarudin_
['halo', 'buka', 'slot', 'coldplay', 'konfirmasi', 'resminya', 'proof', 'testi', 'bio', 'like', 'stay', 'tuned', 'info', 'slotnya']	wartiketidofc
['hidup', 'pilihan', 'konser', 'konser', 'rutin', 'rajin', 'minum', 'air', 'putih', 'biar', 'sehat', 'nilai', 'jual', 'jatuh']	ERrrrmm_
['beneran', 'konser', 'indonesia']	peedscurhat
['halo', 'open', 'slot', 'coldplay', 'resmi', 'konfirmasi', 'proof', 'testi', 'bio', 'like']	wartiketidofc
['coldplay', 'terinspirasi', 'dr', 'video', 'mksh', 'inspiresyennn']	irsanpratama
['hidup', 'pilihan', 'konser', 'coldplay']	AnnaAlmayda
['konser', 'pkorsaburau', 'coldplay']	misterqueeen
['oh', 'konser', 'coldplay']	ameliahermawani
['allah', 'duit']	salsaltss
['even', 'coldplay']	Pickacuuuu
['tulah', 'samalah', 'ko', 'pi', 'coldplay']	rasyidahtahir
['bestnyaa', 'konsert', 'coldplay']	Aimanarif77
['perkiraan', 'tiket', 'coldplay', 'indo', 'coldplay']	Admireyounghoo
['coba', 'tau', 'biar', 'coldplay', 'temen', 'temen']	deantaraxan
['coldplay', 'fix']	JS2OO4O2
['hapal', 'yellow', 'nonton']	ancrutt
['butuh', 'jastip', 'coldplay', 'yaaa', 'testi', 'tiket', 'konser', 'secured', 'pinned', 'tweet']	moacartie
['min', 'coldplay', 'jis', 'napa']	diesvope
['hiii', 'butuh', 'jastip', 'coldplay', 'testi', 'tiket', 'konser', 'secured', 'pinned', 'tweet']	moacartie
['sewa', 'meja', 'lesehan', 'cover', 'mewah', 'bekasi', 'pusat', 'sewa', 'alat', 'pesta', 'toilet', 'portable', 'kualitas', 'area', 'jlbkkbn', 'mustika', 'jaya', 'bekasi', 'telp', 'tel02182595905', 'wa', 'tety', 'email', 'sewatoiletidsewacom', 'coldplay']	bintangsarana
['butuh', 'jastip', 'coldplay', 'testi', 'tiket', 'konser', 'secured', 'pinned', 'tweet']	moacartie
['judul', 'danakiwin', 'berubah', 'dana', 'konser', 'coldplay']	utamipicca
['khayalan']	gagituraiii
['coldplay', 'indonesia']	volstaiggen13
['kyknya', 'coldplay', 'konser', 'dihari', 'kerja']	dumpofshalila
['coba', 'sebutkan', 'judul', 'coldplay']	AgataDiguna
['coldplay', 'nyebut2', 'weeknd']	notkhaleessii
['dicari', 'coldplay', 'kesini']	Devioasky
['coldplay', 'tour', 'asianya']	kittenkweenn
['hahahhaahah']	AndrewLapikov
['hai', 'butuh', 'bantuan', 'jastip', 'open', 'jastip', 'coldplay', 'feel', 'free', 'dm']	tixseoulution
['bener', 'coldplay', 'announce']	punipunichim
['hai', 'open', 'jastip', 'coldplay', 'tipu', 'tipu', 'en', 'scam', 'scam', 'feel', 'free', 'dm']	tixseoulution
['hai', 'open', 'jastip', 'coldplay', 'tipu', 'tipu', 'en', 'scam', 'scam', 'feel', 'free', 'dm']	tixseoulution
['hai', 'open', 'jastip', 'coldplay', 'tipu', 'tipu', 'en', 'scam', 'scam', 'feel', 'free', 'dm']	tixseoulution
['hai', 'open', 'jastip', 'coldplay', 'dapet', 'full', 'refund', 'tipu', 'tipu', 'en', 'scam', 'scam', 'feel', 'free', 'dm']	tixseoulution
['hidupku', 'bnr', 'bnr', 'pilihan', 'konser', 'svt', 'atay', 'coldplay']	aunya_auly
['ojo', 'lali', 'nonton', 'coldplay']	Fitriad61280895
['kesini']	dominikuspaksi
['nnton', 'coldplay', 'doi', 'haha']	prassetyoAD
['tahun2']	arifnrokhman
['ohiya', 'maap', 'coldplay']	sisszi
['kemaren', 'coldplay', 'dahlah', 'dapet', 'belakanv', 'syukur']	Bilqistiamf
['coldplay', 'diskip']	tidurhan
['fav']	nanaonaneta
['iyo', 'coldplay']	whiskeyonic3
['emasnya', 'coldplay']	Drakaarz
['pesimis', 'jalan', 'ninja']	gadisoengoe
['ojo', 'ndalan', 'om', 'chris']	gadisoengoe
['nonton', 'konser', 'coldplay', 'november']	Aldifauzaaan
['bener', 'coldplay']	anothertalkk
['anhar', 'dokuz', 'reuniannya', 'konser', 'coldplay']	fxxppiccu
['warnya']	LaricyaMalakian
['akuu', 'dititipin', 'war', 'tiket', 'coldplay']	my_dreamhanguk
['nonton', 'coldplay', 'freya']	Aldifauzaaan
['coldplay', 'ajooo', 'ayoo']	liamagdalenaaa
['coldplay', 'bawa', 'sr', 'hobi', 'tiket', 'h6']	johflamer
['tau', 'sr', 'promotor', 'konteks', 'coldplay', 'maksud']	supposedtbfun
['disuruh', 'pilih', 'nonton', 'nonton', 'coldplay']	lordperceval63
['disuruh', 'pilih', 'attend', 'coldplay']	lordperceval63
['pilih', 'nonton', 'messi', 'coldplay', 'et']	kuchinxx
['okaay', 'rejeki', 'nonton', 'coldplay']	dtinyz
['takut', 'dapet', 'sumpah']	adhierio
['belom', 'coldplay']	mazz_bas
['tiket', 'coldplay', 'min']	RimaKusuma06
['jujur', 'muternya', 'sekelas', 'coldplay']	iyooooi__
['plss', 'tau', 'im3', 'kmaren', 'mikir2', 'beli', 'tiket', 'txt', 'huhuhu', 'dp', 'beli', 'tiket', 'termurah', 'berasa', 'sia2', 'coldplay', 'deh']	iwannabelobstah
['cuti', 'kuliah', 'coldplay']	andreeaaawwwsss
['nonton', 'coldplay', 'ketemuan', 'bunda', 'bunda']	maistuesbelle
['tiket', 'coldplay', 'adli']	detwooo
['semesta', 'isyana', 'shiver', 'coldplay']	sambatsejenak
['absen', 'malem', 'coldplay']	latangkabagas
['coldplay', 'lahh']	ndaily99
['halo', 'open', 'jastip', 'coldplay', 'diprofile', 'aktif', 'ditwt', 'berminat', 'feel', 'free', 'dm']	tixseoulution
['nonton', 'coldplay']	jn_jiu
['anjir', 'nonton', 'skyave', 'mantan', 'trs', 'coldplay', 'indo', 'mantan']	kyutiesaiurs
['info', 'dri', 'official', 'coldplay']	ryanJuang2
['nikah', 'ditunda', 'coldplay', 'play', 'play']	Duriaaahn
['asia', 'yah', 'tandain']	heiseonberg
['bro', 'bro', 'bayarin', 'tiket', 'konser', 'coldplay', 'wc', 'abis']	detwooo
['bokap', 'nyerocos', 'coldplay', 'trus', 'disuru', 'beli', 'anjj', 'biar', 'mami', 'daddy', 'nonton', 'berdua']	lyrzics
['mati', 'nonton', 'coldplay', 'indo', 'cees']	ocedibalik
['simulasi', 'selesai', 'war', 'tiket', 'coldplay', 'super', 'cepet', 'sold', 'outnya']	mgptrb
['om', 'om', 'nich']	chintyappertiwi
['sheila', 'coldplay', 'cari', 'calo']	SeptiSM__
['nonton', 'coldplay', 'ku', 'bantuin', 'war', 'tiket']	nofeember_
['hmm', 'tiket', 'coldplay', 'deh', 'war', 'bikin', 'dpt']	lnsjprnxx
['akun', 'konser', 'soksokan', 'konsernya', 'coldplay', 'latah', 'percaya', 'jakarta', 'konser']	glossyb0mb
['sabar', 'nonton', 'coldplay', 'pdhl', 'akuu']	ardsandd
[]	1O8am
['piye', 'yaudah', 'nonton', 'coldplay']	nofeember_
['promotornya', 'bro']	catnixs
['halo', 'open', 'jastip', 'coldplay', 'testi', 'pinned', 'twt', 'yah', 'memiliki', 'tim', 'konser', 'internasional']	teteehkay
['parah', 'msh', 'nii', 'screenshot', 'war', 'tiket', 'coldplay', 'thn', 'murah', 'mahal', 'jutaan', 'even', 'eropa', 'kemarin', 'tiketnya', 'rupiahin', 'kebanyakan', 'preman', 'sii', 'setoran']	nurlisaulfa
['coldplay', 'txt', 'ksh', 'mo', 'kesini']	szzharszz
['coldplay', 'mahal', 'tiketnya', 'promotor', 'indo', 'cuan']	oedit
['halo', 'open', 'jastip', 'coldplay', 'testi', 'pinned', 'twt', 'yah', 'silahkan', 'tanya2']	teteehkay
['coldplay', 'plis']	afternojaem
['suka', 'chani', 'jujur', 'selesai', 'ceritanya', 'chani', 'ceritanya', 'ayen', 'self', 'coldplay', 'yellow']	inijeongini
['war', 'udj', 'mecima', 'yakali', 'coldplay', 'eaa', 'plis', 'dapet']	fckxxu
['announcement', 'websitenya', 'coldplay', 'ciii']	Suddendecision
['berdekatan', 'coldplay']	greywineee
['vibesnya']	kunfayakun_jadi
['dibuka', 'jastip', 'konser', 'coldplay', 'nov']	fckxxu
['kebutuhan', 'dl', 'nonton']	sher_locked7
['konser', 'coldplay']	frozenpaines
['confirm', 'deh', 'cepet', 'confirm', 'shein', 'coldplay', 'disuka']	necdlace
['nonton', 'coldplay']	tisanrd
['terlepas', 'bener', 'indo', 'beneran', 'konser', 'bucketlist', 'lifetime', 'ditonton', 'opa', 'nonton', 'live']	GunturH
['hehehehehwhhsuwheuwhdheheheiwidnei']	gakdengbecanda
['coldplay']	arifinammm
['woi', 'nonton', 'coldplay']	psykewlogy
['caperrr', 'mirr', 'blm', 'confirm', 'coldplay', 'sasah', 'eh', 'nonton', 'mir']	heynuna11
['kirain', 'official', 'coldplay', 'ludes', 'tiketnya']	cantchosemytop5
['suka', 'clocks', 'diputer', 'film', 'habis', 'suka', 'backsound', 'one', 'stop', 'football', 'trans']	GunturH
['taylor', 'nonton', 'coldplay']	abcdmiiiii
['bismillahh', 'dapet', 'tiket', 'yaallah']	heeshoul
[]	tabroni177
['mimpi', 'coldplay', 'beneran']	avcadosky
['coldplay', 'coba', 'indo', 'butuh']	b3omyzn
['wih', 'kelar', 'isip', 'dirayakan', 'coldplay']	nabilahaulia_
['coldplay', 'konsernya']	b3omyzn
['yuu', 'nonton', 'coldplay']	Ailisya3
['aamiin', 'coldplay', 'konsernya', 'deketan', 'asa', 'ikutan', 'nonton', 'coldplay', 'indo']	jongseongssi
['stress', 'coldplay', 'mei', 'duit', 'cobaaa']	itsnokky_
['sabar', 'lihat', 'titik2', 'lihat', 'coldplay', 'tampil', 'screen']	slideawayand
['w', 'nonton', 'coldplay']	momogiluv
['sat', 'set', 'pastine']	Canoopi_
['hayuu', 'war', 'tiket', 'coldplay']	febbyaliana
['akun', 'anjir', 'coldplay', 'konser', 'indo']	yeuxdouxla
['coldplay']	rosaandinioct
['war', 'coldplay']	yskarr
['mayan', 'akunnya', 'pokoknya', 'websitenya', 'coldplay', 'info', 'asia', 'tour', 'deh', 'fix']	nolinguistik
['ketemuan', 'coldplay']	DIORSBN
['pasarnya', 'nit', 'beneran', 'fans', 'coldplay', 'suka', 'fomo', 'nonton', 'coldplay', 'fomo', 'tau', 'takut', 'dimainin']	ilhamhidayats
['nonton', 'coldplay', 'yu', 'mei']	sorrybozoicant
['ulah', 'supta', 'septi', 'ayeuna', 'eva', 'nonton', 'coldplay']	DhikaNugrahaaa
['peer', 'yah', 'coldplay', 'indo']	SlatkoVersko
['hadirrr']	Kioxi6
['coldplay', 'susah', 'bawanya']	alpacalicocat
['halo', 'open', 'jastip', 'coldplay', 'dijamin', 'trusted', 'proof', 'pinned']	hellojastix_
['halo', 'open', 'jastip', 'coldplay', 'dijamin', 'trusted', 'proof', 'pinned']	hellojastix_
['bmth', 'coldplay', 'jdnya']	moivluv
['coldplay', 'rumornya', 'sempet', 'rest', 'abis', 'selsai', 'tour', 'bener', 'takutnya', 'beneran', 'txt']	jeonyheart
['deh', 'nyanyiin', 'coldplay']	arddhe
['suka', 'coldplay']	waktukuterbuang
['aneh', 'liat', 'akun', 'announce', 'konser', 'pdhl', 'coldplay', 'blm', 'konser', 'indo']	alopulici
['confirmed', 'confirmed', 'coldplay', 'indo', 'coldplay', 'tekateki', 'diumumkan', 'pasa', 'nyari', 'like']	ilhamhidayats
['susah', 'keknya', 'war', 'tiket']	stillyoahttp
['coldplay', 'woyyyyyyyy']	goulealabee
['coldplay', 'tkt', 'nyaaa']	stillwithyjk
['cape', 'coldplay', 'trs', 'bmth', 'faklah']	linautarini
['van', 'coldplay', 'indo']	tsehyng
['cuti']	yoe2nz
['dibawa', 'coldplay']	youngkrrrr
['coldplay', 'nonton', 'kpopers']	harutooyaa
['jastip', 'tiket', 'konser', 'coldplay', 'jamin', 'terpercaya', 'war', 'tiket', 'konser', 'kpop', 'nct', 'dream', 'nct']	zaxxfa
['coldplay']	calumchubby
['tau', 'coldplay', 'industri', 'kpop']	aerlyra
['wts', 'apapun', 'beli', 'tiket', 'coldplay', 'surat', 'tanah']	BOMB0MKAR
['heran', 'mama', 'hamil', 'coldplay', 'kenal', 'misic', 'baby', 'classic']	Jejeandr21
['nonton', 'coldplay', 'sbs']	2721bwin_
['konsernya', 'kerja', 'sus', 'percaya', 'akun', 'asli', 'coldplaynya', 'confirm']	xucxess
['nurul', 'fans', 'coldplay']	kikiaqifah
['halo', 'open', 'jastip', 'coldplay', 'tipu', 'diurus', 'feel', 'free', 'dm']	tixseoulution
['tiket', 'tour', 'jakarta', 'dapet', 'coldplay', 'confirmed']	purplena23
['hadir', 'jastip', 'coldplay', 'testi', 'tiket', 'konser', 'berhasil', 'secured', 'pinned', 'tweet']	moacartie
['rame', 'coldplay']	nkaimusou170899
['mna', 'coldplay', 'tlpon']	haris_patsy
['november', 'hello', 'jakarta']	Andiani25_
['konfirmasi', 'coldplay']	erforger
['coldplay', 'famous', 'coldplay']	emldii
['official', 'announcement', 'coldplay', 'last', 'show', 'oct', 'tour', 'asia', 'kebiasaan', 'jakarta', 'konser']	Virrlly
['sabar', 'frens', 'official', 'statement', 'biar', 'sah']	summrswift
['hah', 'coldplay', 'indo']	tsabnw
['riil', 'akun']	kicauaniki
['coldplay', 'belio', 'indo', 'txt', 'mampir']	minglossies
['confirm', 'coldplay']	jaeza_vln
['resmi', 'coldplay', 'deh']	noakonoka
['info', 'coldplay', 'sudaa', 'dihapuss', 'chuaakksss']	zys91
['meet', 'coldplay', 'jkt']	formerrec
['mei', 'deh', 'promorotnya', 'blm', 'confirm', 'menurutku', 'beneran', 'konser', 'sandi', 'post', 'reels', 'coldplay']	mcdreamyiy
['mencari', 'kerja', 'nonton', 'coldplay']	cupycakeyyy
['setlist', 'coldplay', 'beneran', 'indonesia', 'disusun', 'sesuai', 'urutan', 'sampe']	constantane
['coldplay']	thejjkimm
['konfirmasi', 'resmi', 'dr', 'coldplay']	tetragonia
['coldplay', 'indo']	goingornella
['min', 'nihhh', 'beredar', 'berita', 'confirmed', 'confirmed', 'coldplay', 'jktttt']	0verdoshit
['fans', 'coldplay', 'tiket', 'koar', 'koar', 'fomo', 'fomo']	kitextoe
['beli', 'tiket', 'coldplay']	nawaitujulid
['pespor', 'syncro', 'duit', 'coldplay']	seninselasarsbu
['coldplay', 'txt', 'kesini']	cutiethvv
['osakaaa']	tenmakenzoo
['coldplay', 'konser', 'indo', 'konfrm', 'november', 'wkakka']	ayangiseokhan
['tiket', 'tikettttt']	____i____l26
['bonus', 'tiket', 'coldplay']	fabellabel
['om']	akurebahanaja
['hyped', 'coldplay', 'konser', 'indo']	dikifahmii
['coldplay', 'indo']	flawlssjoonie
['ah', 'w', 'coldplay']	wahyuutomos
['dapet', 'tiket', 'konser', 'muncul', 'coldplay']	Ririridha98
['pilih', 'coldplay']	sibabymochi
['akal', 'coldplay']	kadesaka
['fix', 'yeoouww']	dhikadharma
['keren', 'deh', 'deh', 'coldplay']	pholamdia
['iy', 'blm', 'coldplay', 'medsos', 'blm', 'official', 'confirm', 'see', 'beneran']	deannigel97
['bener', 'dapet', 'tiket', 'konser', 'coldplay']	fabellabel
['sampe', 'ribut', 'coldplay']	gimmecchocolate
['beneran']	rizqiradityafjr
['nitip', 'tiket', 'coldplay', 'laah', 'konser']	indraXapud
['coldplay', 'buletannya']	waifyousimp
['bismillah', 'tiket', 'konser', 'coldplay', 'aamiin']	noupeh
['jaehyun', 'mencintai', 'coldplay', 'yah', 'blom', 'depannya', 'mreka', 'indo']	Annaschbb_
['iye', 'warnain', 'aje', 'coldplay']	graniash
['wkwkwkwkkwkw', 'coldplay', 'buletannya', 'dikit']	waifyousimp
['tau', 'sedih']	ddaaannee
['nikah', 'nonton', 'coldplay']	secretnda
['info', 'a1', 'abis', 'infonya', 'coldplay', 'main', 'kujon', 'siap2', 'war', 'ticket']	MiskinTV_
['justin', 'bieber', 'promotornya', 'coldplay']	profangga
['coldplay', 'kyknya']	taecyron
['kirain', 'coldplay', 'konser', 'ina', 'ayo']	oi_filix315
['yu', 'coldplay', 'tar', 'bayar', 'bayar', 'motor']	pepskypaw
['nihhh', 'om', 'om', 'coldplay', 'trauma', 'justin', 'warnya', 'mati', 'matian', 'taunya', 'cancel', 'westlife', 'dr', 'jeda', 'konser']	boy_seagul
['infokan', 'tiket', 'coldplay', 'murmer']	koacipermen
['obrolin', 'kmrn', 'trnyt', 'coldplay']	salmaadzk
['announce', 'indonesia', 'buru']	kinderjoyzzzx
['menteri', 'uno', 'video', 'coldplay', 'indonesia']	constantane
['biar', 'nonton', 'coldplay', 'kuliah', 'konser', 'coldplay']	ridtyd
['secondhand', 'coldplay', 'last', 'india']	kikimulkimuch
['dakota', 'nikah', 'coldplay']	lalishaay
['pepatah', 'dicari', 'konser', 'coldplay']	Chupacuphs
['beneer', 'anjir', 'radwimps', 'coldplay']	dillakarnamu
['cita', 'cita', 'nonton', 'coldplay', 'ci']	sweetchaotics
['tau', 'drama', 'ticket', 'coldplay']	disenthrax
['fix', 'deh', 'nonton', 'wethefest', 'coldplay', 'maap', 'skip']	spinksorbet
['irma', 'inii', 'allah', 'aline', 'allah', 'aline', 'nonton', 'coldplay']	alinestarryshi
['memikirkan', 'tiket', 'coldplay']	imalpinnn
['coldplay', 'diannounce', 'mei']	oedit
['jajan', 'tiket', 'konser', 'coldplay']	tok1oboi
['baha', 'coldplay', 'lipa', 'haram', 'baha', 'istana', 'dollar', 'sukoharjo', 'brics', 'fyp']	ktgusbaha
['dijual', 'wts', 'forsale', 'tiket', 'coldplay', 'normal', 'dibantu', 'sampe', 'minat', 'dm']	hmbhay
['saran', 'indonesia', 'bawain', 'fix', 'biar', 'story']	petrusgal_
