content	username	tweet_published_at	type
@westenthu Seneng Coldplay ke Indonesia...tp ttp aja gk bs nonton	nrmjtn	2023-04-08 07:24:00+07	replied_to
@HaloBCA untuk ticketing coldplay apakah bisa memakai mobile banking BCA?	viestarona	2023-05-09 04:37:22+07	replied_to
"Coldplay ke Indonesia?
Tetap road to Koreyaaaa 💪
Ojo sampe ga dapat tiket @votsssss_"	JadineGood	2023-04-08 19:45:40+07	tweet
@yudamlna @PSSI @pt_lib gas aja bang, kapan lagi Coldplay ke indonesia	maungngomul	2023-04-08 19:34:16+07	replied_to
Rumor @coldplay ke Indonesia? Gassss	ferzukay_	2023-04-08 19:28:24+07	tweet
@IDWantsColdplay cocokologi aja min, kan katanya promotornya pk nih rumornya, nah mereka biasanya kalo buat konser pasti ada domain khusus untuk link informasi dan pembelian,brarti ini memang bisa aja pk yang bawa coldplay ke indonesia,soalnya domain yang dipake mirip sama konser lain(+injakarta)	Frzadam	2023-04-11 18:11:49+07	replied_to
@satewortel Salah kamar wkwk, itu nanti aja ikut crewhiring waktu coldplay ke indonesia.	creamfie	2023-04-13 15:42:46+07	tweet
Pada Jumat malam (7/4), akun Twitter @SupirPete2 mengunggah kabar kedatangan Coldplay ke Indonesia. Menurutnya, konser bakal digelar pada November 2023 selama dua hari. Hal ini membuat Coldplay menjadi trending topic Twitter Indonesia pada hari berikutnya. https://t.co/Egt7V0N70X	binokularid	2023-04-13 17:56:40+07	replied_to
@IDWantsColdplay @coldplay anjg lah gua gada duit woiui	uu_hlg	2023-05-08 23:17:52+07	replied_to
@rayvieralaxmana Kang coldplay datang indo tuh~	vrijeman	2023-05-09 05:50:07+07	replied_to
@rrzzaa__ @IDWantsColdplay I’m so happy to hear you guys enjoyed it. All praise to mighty @thepauldugdale.  Now I’m going to listen to the third track on the blue room EP. PH	coldplay	2023-04-29 00:56:25+07	replied_to
"Lewat postingan Instagram pribadinya yang telah dihapus, @sandiuno sempat memberikan ‘kode’ kedatangan @coldplay ke Indonesia. Semoga beneran jadi ya guys 🥹 [📸 : Johan Tallo]
-
#LLNCORP https://t.co/kF6QV3lvb8"	lalanacorp	2023-04-20 19:51:52+07	tweet
@constantane fix otw nabung anjir kalau beneran, kapan lagi coldplay ke indonesia lagi, meskipun belum tentu kesampean, pokok nabung dlu aja 😭	ghibran_mardani	2023-04-22 05:55:07+07	replied_to
@laceblux @undipmenfess coldplay lah, kapan lagi coldplay ke Indonesia atau tour Asia.	malkaleegra	2023-04-22 00:13:57+07	replied_to
@lilacpalette_ Fix mending aku all out ngejar coldplay dulu tahun ini 🙃🙃🙃	awesomejinhyung	2023-05-01 12:54:53+07	replied_to
@moviemenfes Kalo dari cerita si bagus sing 1 tapi lagu lagunya lebih enjoy sing 2 apalagi ada lagunya coldplay	peninggidosa	2023-05-01 12:38:19+07	replied_to
@Nachtzzeit Rumornya november nanti di GBK, ini pas kemaren. Konfirmasinya katanya bulan mei ini, semoga sih fix beneran soalnya gw mupeng nonton coldplay 😭 https://t.co/VCsqewQ2kd	carapherneliar	2023-05-01 12:44:52+07	replied_to
@dodikID @recehtapisayng lu kata siapa bang? ada loh artis kpop yg rekaman cuma sekali take doang. terus kalau kurang mentingin suara, kenapa artis kaya selena gomez, lady gaga, coldplay, ava max gitu mau collab sama artis kpop? itu bukti kpop gak mentingin suara kh	velantion	2023-05-01 12:38:35+07	replied_to
@coldplay u bikin konser napa tengah minggu banget sih bangggg, sedih ih	durkcloudev	2023-05-09 05:10:14+07	replied_to
@Nachtzzeit Pengen sih sebenernya tapi kayaknya skip dulu lagi deh, soalnya lagi nungguin coldplay katanya mau kesini	carapherneliar	2023-05-01 12:38:02+07	replied_to
@Jinaeeee Yaowo😭 keknya aku nonton coldplay aja😭	parkjimbby	2023-05-01 12:35:34+07	replied_to
@prodsugadearest akwkw wkt itu weekend parah bgt sih di dalem ancolnya macett bgt sampe org2 jalan kaki sekitar 2km ke venue 😂 hueee gatau nih pengen nonton tp hrs mikir2 budgeting dulu 🥲 apalagi gosipnya kan coldplay mau ke sini yha ahaahahahahah	prodvantes	2023-05-01 12:35:00+07	replied_to
@aciadkr Stop dulu parlay ka aci, nabungin buat coldplay:((	urbbysky	2023-05-01 12:11:57+07	replied_to
"@hilman_070 Let somebody go

Coldplay feat Selena Gomez 

Agree....
Biarkan seseorang pergi
Tak perlu ditahan

Ya kan mas Hil

😁😁"	_memoryusang	2023-05-01 12:01:24+07	replied_to
@doyoungsehun Coldplay nih bakalan beneran ya sksksk	Gurlseche	2023-05-01 11:26:16+07	replied_to
@lesyeuxdevosye tiket konser coldplay sepertinya	nolinguistik	2023-05-01 10:46:08+07	replied_to
@IDWantsColdplay @CGV_ID @cinepolisID @coldplay cuma sehari ya?😔	freakygurlll_	2023-05-01 10:05:43+07	replied_to
@tanyarlfes tabunggg buat nonton coldplay pokoknya!😤	joawofelix	2023-05-01 10:02:32+07	replied_to
@murniahmadi @IDWantsColdplay @CGV_ID @cinepolisID @coldplay aamiin semoga kita jd 1 di antara sekitar 3.8 juta penonton ini ya mba wkwkk https://t.co/Qc2jFngstE	whinskyy	2023-05-01 09:56:06+07	replied_to
"5. Yah adanya mantan 
6. Drink 
7. Oh aku tidak
8. Drink elah 
9. Namanya juga prince skate 
10. Coldplay pokoknya
11. @ siapa ya belum ada wahaha
12. BESTie belum ada 
13. Kak @yeovanta disuruh kenalan nih 
14. Drink, mana tau kan br join huh"	Yukiza__	2023-05-01 09:49:13+07	replied_to
@gibran_tweet mas gibran, itu Coldplay katanya mau ke jakarta, ga di loby buat konser di manahan jg gitu... 😄 drpd ga kepake, balik modal pasti	n291821	2023-05-04 12:59:03+07	tweet
@IDWantsColdplay @CGV_ID @cinepolisID @coldplay Tauk ada disemarang langsung gas minn 🥰	Rainbee39413812	2023-05-01 09:45:22+07	replied_to
@whinskyy @IDWantsColdplay @CGV_ID @cinepolisID @coldplay Next semoga kita dpt tiket konsernya lgsg di gbk ya bang 👏	murniahmadi	2023-05-01 09:41:28+07	replied_to
@ysitsmine Katanya sh sekitar september. Coldplay november kan? Udah nonton dua2nya wkwkwkwk	im_risty	2023-05-01 09:37:21+07	replied_to
GOOD NEWS: dikarenakan antusiasme yang cukup tinggi. Penayangan  #ColdplayRiverPlateFilm 🇦🇷 diperpanjang sampai hari ini di beberapa kota, cek aplikasi bioskop terkait, Get your tickets NOW at @CGV_ID &amp; @cinepolisID! @coldplay	IDWantsColdplay	2023-05-01 09:35:25+07	retweet
[UPDATE] #ColdplayRiverPlateFilm 🇦🇷 sudah bisa mulai dibeli per hari ini di @CGV_ID &amp; @cinepolisID dengan jadwal tayang ekslusif di bioskop pada tanggal 28-30 April 2023, dengan detail lokasi tayang sebagai berikut: https://t.co/dO8g5BFWiR	IDWantsColdplay	2023-04-23 16:27:17+07	tweet
@tanyarlfes Dimana lokasi Coldplay akan mengadakan konser akbar di Indonesia?	JMatip32	2023-05-01 09:32:20+07	replied_to
@Gurlseche Sma klo bsa wkwkwk, mau buat coldplay dlu	doyoungsehun	2023-05-01 09:14:38+07	replied_to
@PARADlSCO Lho, memang dengerin tapi bukan yang terus jadi fans berat kayak saya ke Coldplay, sih. Soalnya saya biasa klik satu lagu terus autoplay. Hahaha.	pradanaca	2023-05-01 08:04:32+07	replied_to
"@babyblack133 @minaminomano @touringdata @coldplay @edsheeran @sanbenito @eltonofficial @RSprachrohr @Harry_Styles @daddy_yankee @BTS_twt @gunsnroses @garthbrooks 😝🥱
Blonk tiba² muncul padahal gak ada yg ngomongin idolnya😂
Kenapa? Tertampar kenyataan ya??😁 https://t.co/TZNmUq4uVJ"	fitarmy7	2023-05-01 08:06:16+07	replied_to
@MUSIKMENFESS lagu galau andalan	imyourcalico_	2023-04-30 23:12:27+07	replied_to
@MUSIKMENFESS Beneran langsung mikiran BTS, COLDPLAY, 1D	wtfheree	2023-05-01 18:54:05+07	replied_to
@PalgunadiJuwita Nonton deh mam kayanya masih ada vodnya seru banget tadi nontonin coldplay 😍😍	shelaism	2023-05-01 18:53:33+07	replied_to
@ssefnum Temenan sama aku yang gak seberapa ini pls🧍🏻‍♀️ Aku hype nct, day6, iz*gone, zb1, dll. Suka dengerin keshi, oor, coldplay, western old song, lagu aneh, lagu galau indo n jawa pokoknya yang enak aku dengerin. Aku juga suka baca webtoon sama nonton film drakor anime apa aja pokoknya https://t.co/5yPAQJ6TDF	moienne	2023-05-01 18:52:36+07	replied_to
"@bucinJeykey16 @Yoonggimin23 @imamksj @the_popbase @coldplay Masih aja ""kasih penjelasan ke kamu buat apa"" padahal kamu repot2 ngejelasin 🤣 siapa perdebatkan? Gue dari tadi cuma bingung dan emang nanya. Setelab kamu bilang digabung sama yg online yaudah aku paham bukan? sesimpel itu 😭"	iconiclau	2023-05-01 18:37:32+07	replied_to
@bucinJeykey16 @Yoonggimin23 @imamksj @the_popbase Ga ngikutin coldplay, gaada jumlah shows nya juga di sana. Yg di data ini kan BTS makanya yg ditanya BTS. Gue kira penonton live yang sampe 1,6M makanya bingung. Ternyata sama penonton online ok then. Clear	iconiclau	2023-05-01 18:36:24+07	replied_to
@iconiclau @Yoonggimin23 @imamksj @the_popbase Akun yg bener kasih data kamu perdebatkan, faedahnya kasih penjelasan ke kamu buat apa. Aku. Fake ngasih data kalian suka terima. Sekalian tanya semua yg kenapa gede, bukan hanya bts. @coldplay dia gak percaya kayaknya soalnya idolnya gak masuk wkwk	bucinJeykey16	2023-05-01 18:35:24+07	replied_to
@iconiclau @Yoonggimin23 @imamksj @the_popbase Buat apa jelasin ke kamu, ini akun dari akun bener. Kalau Sofi aj kita bisa sold out, online aj yg beli bisa miliaran. Sekalian Perdebatan aj yg Coldplay kenapa bisa gede? https://t.co/8ZWECJI6Wx	bucinJeykey16	2023-05-01 18:33:45+07	replied_to
@tanyakanrl sedih gabisa milih cas tapi coldplay tetap di hatie 😇✌🏻 https://t.co/uwCF9uV2AB	ncv1997well	2023-05-01 18:27:45+07	replied_to
@MUSIKMENFESS 1d nnti kalo gjd bdut lg, coldplay, sm tayswift	honeypieofhood	2023-05-01 18:24:07+07	replied_to
@kadalinee mending ngmgin coldplay dulu deh	judithyaangel	2023-05-01 18:16:39+07	replied_to
@MUSIKMENFESS coldplay, queen, one direction, ts, bp, kali mj masih ada, pasti dia jg masuk.	howsungoesdown	2023-05-01 18:15:27+07	replied_to
@blinx182 Tiket coldplay emang sudah mulai di jual ya?	Waffen_SS54	2023-05-01 18:14:53+07	replied_to
@Nzieraiman Hahaha tu ah aku rasa coldplay ni mcm pisang goreng panas n mahal	fadhilrithwan	2023-05-01 18:14:33+07	replied_to
@MUSIKMENFESS coldplay sama bts sih	angelrachel_	2023-05-01 18:14:33+07	replied_to
@nsyifaqp nabung buat coldplay	plebengers	2023-05-01 18:08:34+07	replied_to
Bhay kq @kqent @ATEEZofficial  tabungan gua bakal dipake buat coldplay @coldplay kelen akan menyesal tis tis ga ke indonesia	woovannys	2023-05-01 18:03:56+07	tweet
@sukunabah @hblfess iye nih gatau anjirrr, gue mau nonton radwimps ama coldplay juga masalahnya😭😭	blckswaaan	2023-05-01 17:58:33+07	replied_to
@dumexzi Haha tengah rajin. Next dmasiv lepas tu berpuasa la semua concert sebab berharap untuk coldplay. BERHARAP 🤣	addadudu_	2023-05-01 14:30:52+07	replied_to
@sidiqsetiawan80 @coldplay SIDIQ!! Oke! kita puter habis ini	GeronimoFM	2023-05-01 17:34:45+07	replied_to
@abeyo0 Oalah.. soon one oke rock juga konser dimari, coldplay juga	layl_m	2023-05-02 14:56:58+07	replied_to
"Kasih tau kita 3 lagu @coldplay andalan kamu dibawah yes! Ntar kita puterin di #PLAYPLAYPLAY!
1.
2.
3.
Atau WA 0811271061 #PLAYGROUND https://t.co/T77670KO8d"	GeronimoFM	2023-05-01 16:56:10+07	tweet
@txtsiaul nanti kalo coldplay buka, open juga ya kak 🙏🙏😇	meegaaww	2023-05-01 16:54:41+07	replied_to
Nonton konser @coldplay: Music Of The Spheres yang udah tayang di bioskop! Siapin diri kamu buat sing along bareng di bioskop favoritmu. Pastiin udah amanin tiketnya di GoTix, buruan beli di https://t.co/poeJtgWsrH https://t.co/qOqSXZTQ48	loketscreen	2023-05-01 15:58:51+07	tweet
@redvelfess engga. menunggu coldplay aja☝🏽	gepreksogood	2023-05-01 16:35:54+07	replied_to
"Siapa yang masih menduga-duga @coldplay akan konser di Indonesia?

Tenang, kita tunggu kepastiannya nanti awal Mei dari Pak @sandiuno gengs!

Yuk, kita doain sama-sama supaya Coldplay beneran konser di Indonesia🫶🏻

#coldplay #sandiuno #konsercoldplay #konsercoldplayjakarta https://t.co/Mu5ODol3vc"	oppal_id	2023-05-01 16:00:00+07	tweet
@abangsinefil @myYOUniverse7 Emang mau show off, coldplay aja muji bts kemana-mana, army jg boleh dong wkakaak	rmjsjjvjk_bts	2023-05-01 15:47:07+07	tweet
"@annakhoiru @ime_indonesia Anjrottttt 😭😭 baru liatttttttttttt!!! 
Agustus txt november coldplay, pilihan yang sulid 😭😭😭😭😭"	althafviani	2023-05-01 15:19:28+07	replied_to
@dian_anstsy @IDWantsColdplay @coldplay @coldplayxtra @coldplaying Menara BCA GI itu	Rjulinas13	2023-05-05 09:26:56+07	tweet
@tanyarlfes Beli LM, pt gym, sama buat nonton konser coldplay😗	Kyrzkyw	2023-05-01 14:57:25+07	replied_to
"@addadudu_ Tulatu
Kn all in ni untuk coldplay. Hahha"	dumexzi	2023-05-01 14:36:19+07	replied_to
15 november coldplay kat indon 🤔. Malaysia mesti around tu kan @ColdplayMsia	dialoque_	2023-05-01 14:22:41+07	retweet
Nape aku udah mikirin outfit buat ke konsernya @coldplay sihh 😭🤣	nisaafifa10	2023-05-01 14:12:25+07	tweet
@Nzieraiman Kumpul duit dulu hahaha coldplay tu mcm dh konpem	fadhilrithwan	2023-05-01 14:02:51+07	replied_to
@SupirPete2 Apa cerita coldplay bg,update lah dulu yakan	wesly_damanik	2023-05-01 13:29:45+07	replied_to
@seyay_ mahil ah tiketnya mending buat coldplay hahaha	Sh4mmmm	2023-05-01 13:22:39+07	replied_to
@sflovverst @nctzenbase yaallah balapan sama coldplay kalo november 😭 nabung beneran ini mah	captainameliza	2023-05-01 13:17:15+07	replied_to
@xdidiandrax Ada apa dengan Coldplay ka?🔥	amirshariman	2023-05-01 13:10:25+07	replied_to
@ime_indonesia Kira kira brp harganya ya 😭 mau nonton tp katanya coldplay mau ke indo jga😭✋🏻 galau bgt	winteervbearr	2023-05-01 13:09:52+07	replied_to
@MasipJudit68191 @coldplay hola! Esyic interessada!	emmaespinaltx	2023-05-02 18:30:48+07	replied_to
@JCKTEROP @tanyakanrl WAKAKKAKA SKARANG ONREPEAT NYA COLDPLAY 😭🫰	believinmine	2023-05-02 17:47:09+07	replied_to
Bang kalo butuh orang buat jadi alien2an dan promosiin MOTS asia di jalan saya siap bang @coldplay @IDWantsColdplay	xrbrxv	2023-05-02 17:19:09+07	tweet
@Ferraa__ Rilll cui:”)) s23 ultra nya bole laa ya buat kongser coldplay nnt🤩	anggiamlhh	2023-05-02 17:12:24+07	replied_to
@chenowoop_ HUWAA AKU JUGAAA SUMPAA😭😭 kek soalnya cuma bisa pilih salah satu antara itu, budgetnya di hemat hemat soalnya mo nonton coldplay jugak kalo ada😭	enadermehinhir	2023-05-02 17:00:55+07	replied_to
"Knp ya Q kpikiran jgn2 lagunya tuh sjenis lagux coldplay 
Aaagggggggg gak sabarrrrrr

Okeeee letsss gooooo

AESPA WTMW OUT NOW
#오늘당신의_세계에있는_에스파
#WelcomeToMYWorld
#aespa @aespa_official"	aiyunho99	2023-05-02 15:53:03+07	tweet
@Okkyradith Kabarnya coldplay juga jadi opener diperesmian bukit algoritma om 🤣	txtdarisukabumi	2023-05-02 15:32:48+07	replied_to
"Ke Sarinah foto-foto
Pulangnya nonton Coldplay (cakep) 
@funkizeu dan @jilunt cakep https://t.co/MXp6vMlrjP"	changgoroo	2023-05-02 15:22:03+07	tweet
latihan nonton coldplay (beneran, karena pake screen x) bersama kak @changgoroo yang sebelumnya diisi sesi fotbar dengan tambahan personil @jilunt 🫶🏻 https://t.co/2syUhnRJy1	funkizeu	2023-05-02 15:06:35+07	replied_to
"@takeaRiz Pengennyaa wkwk
Coldplay &gt;&gt;&gt; jb"	Too_awesomee	2023-05-02 14:58:43+07	replied_to
Seperti yang Minplay informasikan sebelumnya. Petunjuk dari @alienradiofm adalah salah satu bagian dari rangkaian easter eggs Coldplay di Era #MusicOfTheSpheresWorldTour :)	IDWantsColdplay	2023-05-02 14:37:44+07	replied_to
"Untuk easter egg minplay minta bantuan para coldplayers ID untuk jeli melihat sign2 di sekitar kalian khususnya di daerah yang memang berkemunkinan besar menjadi venue, bisa berupa video/poster/sinyal radio alien @alienradiofm :)

https://t.co/eRUNxgOMO3"	IDWantsColdplay	2023-04-11 12:16:31+07	replied_to
"[BREAKING] @alienradiofm sebuah akun kode &amp; enskripsi sumber informasi @coldplay’s #MusicOfTheSpheres Era terlihat aktif kembali &amp; men-RT berita terkait #MOTSWT

Asian Leg Announcement 9 Mei 2023? 👀

Let’s wait and keep manifesting! #IndonesiaWantsColdplay 🇮🇩 #ColdplayJakarta 🤞🏼 https://t.co/d9THkubzhO"	IDWantsColdplay	2023-05-02 14:33:37+07	retweet
@fnysra @faizaarr JGN BOROSSS!!!! KITA MAU NONTON COLDPLAY LOHHHHH! kalau coldplay jadi ke indo sihhh ahahhaa	tearrrdrops	2023-05-03 00:09:21+07	replied_to
@recehtapisayng Apaan, noh di sekeliling rumah sy msh banyak. Kalo pas magrib dah kaya konser coldplay. Berangkat n pulang dr masjid selalu ketemu.	sigitraharjo101	2023-05-02 14:20:11+07	replied_to
@ancrevertte hahaha iyaa, bukan coldplay tapi.. standup comedy 😂 https://t.co/XWKJAJAuSM	bestl234	2023-05-02 14:09:24+07	tweet
@MINPRIVIOUS Semoga nanti hadiah ultahnya dari coldplay dikasih tour dates ke indo ya	carapherneliar	2023-05-03 11:18:07+07	replied_to
@Ieeye0n @dahwishkebelom Taklah coldplay. Tapi semalam dia kata nak balik BT. Tapi kena paksa gak pergi.	_jebatfuu	2023-05-02 13:43:20+07	replied_to
"@aquuuaaaaaz Udah sakit hati -&gt; semua cowo sama aja -&gt; dapat yg bajingan ditreat dengan baik -&gt; diputusin -&gt; sakit hati 
Terus aja sampe doel sumbang duet sama coldplay"	mirajmee	2023-05-02 13:40:22+07	tweet
@tawakkaI kenapa nikahnya ga sambil nonton coldplay ajah	taroaddicts	2023-05-09 04:58:38+07	replied_to
@tanyakanrl kalo punya duit 100 juta mau dibeliin apa?	tatssuomi	2023-05-02 12:43:54+07	replied_to
@cherriecats takut ajaaaaaa wkwkwkwk coldplay kan katanya baubaunyaa	saosambalnim	2023-05-03 00:59:53+07	tweet
@dzakicheen gue jd innget jaman smp yg suka coldplay bgt cmn lo HAHA	halfbprincess	2023-05-03 00:56:25+07	replied_to
@AditGustiana @IDWantsColdplay @alienradiofm @coldplay cenah	riyudianto	2023-05-02 23:45:32+07	replied_to
Bismillah nonton coldplay bareng @calonkumlod tahun ini yaAllah plis permudah lagi pertemuan kami nie♡♡	wlcmhoney	2023-05-02 23:40:10+07	tweet
@haikalnoorjamil @Edwinms69 @liamgfansclub kog gaada yg pik coldplay	rimbasurya	2023-05-02 23:39:54+07	replied_to
@IDWantsColdplay @coldplay @coldplayxtra @coldplaying bang udah bang	pratamsz	2023-05-05 15:32:28+07	replied_to
@GIVENNHY buat nonton coldplay lah	madforgarlicc	2023-05-02 22:46:21+07	replied_to
"@depipuy coldplay katanya confirmed kak 15nov wkwkwkwkwkwkwkwk 
life time crisis gini bgt ya"	shndw	2023-05-03 12:57:09+07	replied_to
Om coldplay om kasian temen saya mau nonton😭😭 @rahmaniaudita	NKM0TOYUTA	2023-05-02 22:24:05+07	retweet
@Andrabhaskara Seru bgt tu secara Coldplay yg selalu keren on stage nya	shasimi99	2023-05-03 12:42:06+07	replied_to
@tanyakanrl handphone s20 atau s21, sama tiket coldplay bismillah	skjnlsvttn	2023-05-02 22:18:51+07	replied_to
@beludage @saltedboba_ Kapan maneh coldplay nang indonesia kan ga setahun pisan	putrimeid	2023-05-03 12:40:45+07	replied_to
@ArepJawa Hahaha patut serious benau; kemain laju dia lari ditemani Coldplay tadi ek 😂 nak tegur tapi segan so tengok je la member 2,3 kali lintas. https://t.co/ymXitYtTOp	huddkhalessi	2023-05-02 22:05:03+07	replied_to
@IDWantsColdplay @coldplay @coldplayxtra @coldplaying IYAAA IYAAAA OKE OKEEE SABAARRR SABARRR	jackjackparrr	2023-05-05 09:25:55+07	replied_to
@ecnelisedicius @coldplayspain @coldplay Thank yuu🫶🏼	nnataliagomezx	2023-05-02 21:21:13+07	replied_to
@tiketXid Ka buka jastip Coldplay ga	DYS_debhy	2023-05-02 20:57:00+07	replied_to
@znkhmmn @CigsAfterSexx kalau coldplay aku pergi naz	murxv_	2023-05-05 15:16:07+07	replied_to
"#PertunjukanTuturBatin Live Concert 

9 Juni 2023, Jatim Expo Surabaya
16 Juni 2023, Tennis Indoor Senayan Jakarta

Penjualan tiket akan dimulai pada 8 Mei 2023 di @loketcom https://t.co/8QECuKqxQm"	yurayunita	2023-05-02 17:00:57+07	tweet
@tanyakanrl untuk barang sih untuk sekarang ga ada tapi kalau wishlist sepertinya konser coldplay kalau beneran jadi ke indo 🤣	amannjiwo	2023-05-02 20:43:10+07	replied_to
@eitakhagf sparks coldplay dh tu oaling sakit ati ak dengerinnya	berry4gin	2023-05-02 20:28:24+07	tweet
@user12220114 kamu buka jastip coldplay kaah?🥹	noona_be_like	2023-05-02 20:03:15+07	tweet
@IDWantsColdplay @alienradiofm @coldplay 9 mei bang @riyudianto	AditGustiana	2023-05-02 19:58:09+07	replied_to
@aluujoki @tanyakanrl Pdhl pas konser coldplay ts jg ada yg post gini. Emng udh template dr dulu kok😃	Jaychee_A	2023-05-02 19:43:59+07	tweet
@SofiaEliasz Takyah. Tunggu coldplay 😂	lilslothhh	2023-05-02 19:42:41+07	replied_to
@grizisdead alamak kalau coldplay maaf ler saya tak layan	firanamiaho	2023-05-02 19:36:05+07	replied_to
@inazallya Weh I rasa u beli ticket coldplay lagi senang	SyazaRahizad	2023-05-03 06:09:01+07	replied_to
@chaa_unkVR1 Mau konser di sini kan coldplay🎶🎶	Iyaaaa_iniaku	2023-05-03 05:21:15+07	replied_to
@somuchlov33 @ohmybeautybank ok, tp km beliin tiket coldplay	tiraMIssY0oU	2023-05-03 01:20:11+07	replied_to
